PUBLICATION_DATE,UID,TAXA_ID,SITE_ID,DATE_COL,VISIT_NO,EPA_REG,STATE,SITESAMP,UNIQUE_ID,AG_ECO9,SAMPLE_TYPE,IS_DISTINCT,IS_DISTINCT300,TOTAL,TOTAL300,TARGET_TAXON,NON_TARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,PTV
2/10/2021,2014301,4362,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,2,1,THIENEMANNIMYIA GENUS GR.,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,,PR,SP,
2/10/2021,2014301,3925,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,1,1,LIMNODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,LIMNODRILUS,CG,CN,9
2/10/2021,2014301,4068,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,3,2,OPHIDONAIS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,OPHIDONAIS,,,6.5
2/10/2021,2014301,3722,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,8,3,EUKIEFFERIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,EUKIEFFERIELLA,CG,SP,6.3
2/10/2021,2014301,3855,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,8,4,HYGROBATES,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,,,HYGROBATES,PR,CB,8
2/10/2021,2014301,3578,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,2,1,CHEUMATOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,CHEUMATOPSYCHE,CF,CN,5.5
2/10/2021,2014301,3844,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,111,58,HYDROPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,HYDROPSYCHE,"CF,PR",CN,3
2/10/2021,2014301,3566,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,,1,,CERATOPOGONIDAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,PR,SP,6
2/10/2021,2014301,4107,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,1,1,PARALAUTERBORNIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PARALAUTERBORNIELLA,CG,BU,5.6
2/10/2021,2014301,4112,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,3,1,PARAMETRIOCNEMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,PARAMETRIOCNEMUS,CG,SP,3.9
2/10/2021,2014301,3658,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,1,1,DICROTENDIPES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,DICROTENDIPES,CG,BU,6.7
2/10/2021,2014301,4071,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,,1,,OPTIOSERVUS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,OPTIOSERVUS,SC,CN,3.8
2/10/2021,2014301,4410,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,13,11,VEJDOVSKYELLA,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,VEJDOVSKYELLA,CG,,
2/10/2021,2014301,3799,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,1,1,HEMERODROMIA,,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,,HEMERODROMIA,PR,SP,6
2/10/2021,2014301,4281,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,6,3,SIMULIUM,,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,,SIMULIUM,CF,CN,5.7
2/10/2021,2014301,4106,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,1,1,2,1,PARAKIEFFERIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,PARAKIEFFERIELLA,CG,SP,2
2/10/2021,2014301,3847,NRS18_MN_10019,8/5/2019,2,Region_05,MN,Y,NRS_MN-10128,UMW,BERW,0,0,2,1,HYDROPTILIDAE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,,,,PI,CB,3.8
2/10/2021,2014302,3829,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,,1,,HYDRAENA,,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,,,HYDRAENA,PR,CN,5
2/10/2021,2014302,3892,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,4,4,LEBERTIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,,,LEBERTIA,PR,CB,8
2/10/2021,2014302,4318,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,1,1,STRATIOMYIDAE,,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,,,,CG,SP,7.3
2/10/2021,2014302,4003,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,40,24,NAIDIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9
2/10/2021,2014302,4296,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,5,2,SPERCHON,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,,,SPERCHON,PR,CB,8
2/10/2021,2014302,3667,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,,1,,DIXA,,ARTHROPODA,INSECTA,DIPTERA,DIXIDAE,,,DIXA,"CG,PR",CB,1
2/10/2021,2014302,3956,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,24,14,MALENKA,,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,,,MALENKA,SH,SP,
2/10/2021,2014302,4193,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,2,1,PRODIAMESA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PRODIAMESINAE,,PRODIAMESA,CG,SP,4.7
2/10/2021,2014302,3831,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,3,3,HYDROBAENUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,HYDROBAENUS,SC,SP,8.5
2/10/2021,2014302,3918,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,2,2,LIMNEPHILIDAE,,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,,,,SH,CB,4.5
2/10/2021,2014302,3657,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,2,1,DICRANOTA,,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,,DICRANOTA,PR,"BU,SP",4
2/10/2021,2014302,3928,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,1,1,LIMNOPHYES,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,LIMNOPHYES,CG,SP,1
2/10/2021,2014302,4281,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,160,90,SIMULIUM,,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,,SIMULIUM,CF,CN,5.7
2/10/2021,2014302,3981,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,15,7,MICROPSECTRA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,MICROPSECTRA,CG,"CB,CN,SP",6
2/10/2021,2014302,4017,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,0,0,9,3,NEMOURIDAE,,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,,,,SH,CN,2.3
2/10/2021,2014302,3694,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,0,0,3,2,ELMIDAE,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,,CG,CN,4.3
2/10/2021,2014302,3501,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,34,16,BAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,BAETIS,CG,CN,3.4
2/10/2021,2014302,3809,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,3,1,HETERLIMNIUS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,HETERLIMNIUS,CG,CN,4
2/10/2021,2014302,4390,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,10,4,TUBIFEX,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,TUBIFEX,CG,,
2/10/2021,2014302,3496,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,1,1,AULODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5
2/10/2021,2014302,3925,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,5,2,LIMNODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,LIMNODRILUS,CG,CN,9
2/10/2021,2014302,3449,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,1,1,AMPHINEMURA,,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,,,AMPHINEMURA,SH,"CN,SP",3.6
2/10/2021,2014302,4112,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,3,2,PARAMETRIOCNEMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,PARAMETRIOCNEMUS,CG,SP,3.9
2/10/2021,2014302,3535,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,2,2,BRILLIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,BRILLIA,SH,BU,4.6
2/10/2021,2014302,3722,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,13,10,EUKIEFFERIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,EUKIEFFERIELLA,CG,SP,6.3
2/10/2021,2014302,4214,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,1,1,PSEUDODIAMESA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESINAE,DIAMESINI,PSEUDODIAMESA,CG,SP,7.4
2/10/2021,2014302,3620,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,3,1,CORYNONEURA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,CORYNONEURA,CG,SP,3.5
2/10/2021,2014302,4430,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,4,3,ZAPADA,,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,,,ZAPADA,SH,SP,1.9
2/10/2021,2014302,3490,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,3,3,ATRACTIDES,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,,,ATRACTIDES,PR,CB,8
2/10/2021,2014302,4394,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,12,8,TVETENIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,TVETENIA,CG,SP,5
2/10/2021,2014302,4088,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,9,7,PAGASTIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESINAE,DIAMESINI,PAGASTIA,CG,SP,8
2/10/2021,2014302,4393,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,55,32,TURBELLARIA,,PLATYHELMINTHES,TURBELLARIA,,,,,,PR,SP,4.7
2/10/2021,2014302,3623,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,29,21,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2014302,4253,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,2,2,RHYACOPHILA,,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,,,RHYACOPHILA,PR,CN,1.5
2/10/2021,2014302,4369,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,0,0,1,1,TIPULIDAE,,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,,,,"SH,CG",BU,3.8
2/10/2021,2014302,4158,NRS18_MT_10029,8/5/2019,1,Region_08,MT,Y,NRS_MT-10405,NPL,BERW,1,1,47,27,PISIDIIDAE,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,,CF,BU,8
2/10/2021,2014303,3783,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,1,1,HAPLOTAXIDA,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,,,,,CG,BU,6
2/10/2021,2014303,3759,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,2,2,GOMPHIDAE,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,,PR,BU,
2/10/2021,2014303,4384,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,10,10,TRICORYTHODES,,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,,,TRICORYTHODES,"CG,SH",SP,4
2/10/2021,2014303,3911,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,2,2,LEUCROCUTA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,LEUCROCUTA,SC,CN,2.6
2/10/2021,2014303,3744,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,5,5,GAMMARUS,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,,GAMMARUS,"CG,SH",SP,5.7
2/10/2021,2014303,3500,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,0,0,1,1,BAETIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,,CG,SW,4.2
2/10/2021,2014303,3802,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,0,0,13,13,HEPTAGENIIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,,SC,CN,4.1
2/10/2021,2014303,3844,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,1,1,HYDROPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,HYDROPSYCHE,"CF,PR",CN,3
2/10/2021,2014303,4774,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,5,5,LABIOBAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,LABIOBAETIS,CG,"SW,CN",6
2/10/2021,2014303,4310,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,5,5,STENELMIS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,STENELMIS,SC,CN,4.8
2/10/2021,2014303,3542,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,28,28,CAENIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6
2/10/2021,2014303,3498,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,2,2,AXARUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,AXARUS,CG,SP,2
2/10/2021,2014303,3412,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,2,2,ACRONEURIA,,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,,,ACRONEURIA,PR,CN,1.8
2/10/2021,2014303,4011,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,11,11,NECTOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,NECTOPSYCHE,SH,"CB,SP",3.3
2/10/2021,2014303,4247,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,1,1,RHEOTANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,RHEOTANYTARSUS,CF,CN,6
2/10/2021,2014303,3821,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,3,3,HYALELLA,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,,,HYALELLA,"CG,SH",SP,7.5
2/10/2021,2014303,3845,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,0,0,2,2,HYDROPSYCHIDAE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,,CF,CN,3.4
2/10/2021,2014303,3948,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,2,2,MACCAFFERTIUM,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,MACCAFFERTIUM,,CN,
2/10/2021,2014303,4281,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,1,1,SIMULIUM,,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,,SIMULIUM,CF,CN,5.7
2/10/2021,2014303,3709,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,2,2,EPHORON,,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,,,EPHORON,CG,BU,2
2/10/2021,2014303,4309,NRS18_MN_10011,8/2/2019,1,Region_05,MN,Y,NRS_MN-10057,TPL,BETB,1,1,1,1,STENACRON,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON,CG,CN,4.4
2/10/2021,2014304,3920,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,1,1,LIMNESIA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LIMNESIIDAE,,,LIMNESIA,PR,SW,8
2/10/2021,2014304,4309,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,100,77,STENACRON,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON,CG,CN,4.4
2/10/2021,2014304,3838,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,2,HYDRODROMA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYDRODROMIDAE,,,HYDRODROMA,PR,SW,8
2/10/2021,2014304,4003,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,0,0,4,1,NAIDIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9
2/10/2021,2014304,4039,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,1,1,NEURECLIPSIS,,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,,,NEURECLIPSIS,CF,CN,4
2/10/2021,2014304,3565,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,1,CERACLEA,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,CERACLEA,CG,CN,3.6
2/10/2021,2014304,4149,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,4,3,PHYSA,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,PHYSA,SC,CB,8
2/10/2021,2014304,3540,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,2,CAECIDOTEA,,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8
2/10/2021,2014304,3708,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,0,0,1,1,EPHEMEROPTERA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,,,,,CG,,3.8
2/10/2021,2014304,3802,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,0,0,71,48,HEPTAGENIIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,,SC,CN,4.1
2/10/2021,2014304,3496,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,2,AULODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5
2/10/2021,2014304,3743,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,0,0,8,7,GAMMARIDAE,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,,,CG,SP,5.9
2/10/2021,2014304,3948,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,24,16,MACCAFFERTIUM,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,MACCAFFERTIUM,,CN,
2/10/2021,2014304,3623,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,2,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2014304,4004,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,2,NAIS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6
2/10/2021,2014304,4393,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,2,2,TURBELLARIA,,PLATYHELMINTHES,TURBELLARIA,,,,,,PR,SP,4.7
2/10/2021,2014304,4159,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,,2,,PISIDIUM,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,PISIDIUM,CF,BU,8
2/10/2021,2014304,4281,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,1,1,SIMULIUM,,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,,SIMULIUM,CF,CN,5.7
2/10/2021,2014304,3501,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,15,13,BAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,BAETIS,CG,CN,3.4
2/10/2021,2014304,4311,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,1,1,STENOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6
2/10/2021,2014304,4178,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,21,17,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2014304,4011,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,5,4,NECTOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,NECTOPSYCHE,SH,"CB,SP",3.3
2/10/2021,2014304,3476,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,1,1,ARGIA,,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,ARGIA,PR,CB,7.1
2/10/2021,2014304,4060,NRS18_IA_10012,8/5/2019,1,Region_07,IA,Y,NRS_IA-10113,UMW,BETB,1,1,3,2,OECETIS,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,OECETIS,PR,"CN,SP",5.6
